project,datapoint,n_commits,n_files,n_files_updated_i,shared_files
commons-lang,336536e38303b2ac59a09bb890477244f64fbbf9_c1fe5a965498410d3f62d4046cf0c58ecabeac9a,4,14,3,1
commons-lang,e719209d3205f386ed156e73e21a16af68fd9906_c1fe5a965498410d3f62d4046cf0c58ecabeac9a,2,4,3,0
commons-lang,e719209d3205f386ed156e73e21a16af68fd9906_c486339e5420255f3990c590c3df434f7cbab487,3,7,5,2
commons-lang,e719209d3205f386ed156e73e21a16af68fd9906_ae0e03f4a21b08f413807b51c8ba4c60ea5bb085,4,9,3,2
commons-lang,c486339e5420255f3990c590c3df434f7cbab487_ae0e03f4a21b08f413807b51c8ba4c60ea5bb085,2,4,3,1
commons-lang,c486339e5420255f3990c590c3df434f7cbab487_f9a7330708b9560d9d6a65e52fe1085b8fe68fdd,3,4,2,3
commons-lang,365628bb2700fa49777d80b72738aae4eb947f7d_43094f16f6ea9d77ea429749d54606a5ae182fa5,2,3,2,0
commons-lang,365628bb2700fa49777d80b72738aae4eb947f7d_528036555cd76f497ac58b6930b85de78017d43e,3,17,14,0
commons-lang,365628bb2700fa49777d80b72738aae4eb947f7d_d36516a926d1bc348e254854451977295aff729c,4,23,9,3
commons-lang,528036555cd76f497ac58b6930b85de78017d43e_d36516a926d1bc348e254854451977295aff729c,2,21,9,0
commons-lang,528036555cd76f497ac58b6930b85de78017d43e_14cce4f78512b26531b7714001f82c631f953c3a,3,23,4,2
commons-lang,528036555cd76f497ac58b6930b85de78017d43e_d2b38e02c0a70557d3e0401314940462ad51a9fa,4,25,3,3
commons-lang,14cce4f78512b26531b7714001f82c631f953c3a_d2b38e02c0a70557d3e0401314940462ad51a9fa,2,5,3,0
commons-lang,14cce4f78512b26531b7714001f82c631f953c3a_ddd4f84525178a0722ecbc01229d919d11c526f7,3,10,5,0
commons-lang,1463c01840c5738bd4daa1e50640d71b3ae751c3_07b1eb1d0f238b9e8ac2480c57a84616914ab7db,2,3,2,1
commons-lang,20bb8d6bdd2e409606e387a6f4d8e3dc75cb6267_aec7c77001bfb175d84ef6afd1db5aaa8468a1d4,2,2,2,0
commons-lang,aec7c77001bfb175d84ef6afd1db5aaa8468a1d4_d124f390719b54407d69dea2b6ee35a31fdbfaf2,2,3,2,0
commons-lang,aec7c77001bfb175d84ef6afd1db5aaa8468a1d4_1427a4c14836b1bdcbfa15c96ce9b0ebf4f1d7cc,3,3,1,1
commons-lang,0dc48cd72054756c05096bb3dd68b76d65f81995_9266c1d26c92296f852c22fce85192ceb29a094a,2,2,2,1
commons-lang,a7c44d4430038c191666db76bd9247af573c1bdb_db2e7dbc23567f696802ab21974c1640eae87b3b,2,14,14,1
commons-lang,db2e7dbc23567f696802ab21974c1640eae87b3b_341c6c0c3fa795c74bae3404b27760e6ff1e7309,2,16,4,0
commons-lang,db2e7dbc23567f696802ab21974c1640eae87b3b_872c61422ef84b293db45f4d978c2c7481e8e10b,3,16,2,2
commons-lang,9e42858ad31784beb7417050d27ffb5de6dc9a39_af5ce584e924a96d2f180dbc7555fda890373e16,2,3,2,0
commons-lang,dd6edde450c4580fd93c8e2167111ad5b02576cf_5b5cdbc2a8c6ba857f55307bde71942cc1aae1fc,2,3,2,0
commons-lang,dd6edde450c4580fd93c8e2167111ad5b02576cf_76c30b16251829c2cb4e90ade925a1991df61c98,3,13,11,1
commons-lang,dd6edde450c4580fd93c8e2167111ad5b02576cf_f72ef1d9979a08532cf20b06cea338e93802028d,4,14,2,2
commons-lang,76c30b16251829c2cb4e90ade925a1991df61c98_f72ef1d9979a08532cf20b06cea338e93802028d,2,3,2,0
commons-lang,76c30b16251829c2cb4e90ade925a1991df61c98_9de006cbece52cf94911112ae0a2ae900c4e9901,3,3,1,1
commons-lang,f6e6f605361d90efce738c3c09f80bde460ff73f_ff6746bae21b96d0c5578ec146efd40300d62a16,2,2,2,1
commons-lang,c02ab15728e3ea740a67521b222142d5434fd9f6_2309edc9e7ff3170a5bddc38f163ca078ae3c0ce,2,2,2,2
commons-lang,c02ab15728e3ea740a67521b222142d5434fd9f6_829e72a10e66d6ba411884fcd8adba1a05afa5fe,3,4,4,2
commons-lang,7754693f9c95631fcfb80a156a118ece20cf690e_d362f5cf68674aa9c93ee5fef2a69e82937abd49,2,6,6,2
commons-lang,e2f8a3d5377b5ba956d8a821d793e13b862ab13b_8fee2c93f12e5b18630ef95e9c86898b4a6b127d,2,4,2,0
commons-lang,e2f8a3d5377b5ba956d8a821d793e13b862ab13b_c4f58e076fa35af23e441c6f0b53cd07596c92fb,3,9,7,2
commons-lang,e2f8a3d5377b5ba956d8a821d793e13b862ab13b_7d2f8cf91ed32a81b707a926a16a71108cd85aad,4,17,10,2
commons-lang,c4f58e076fa35af23e441c6f0b53cd07596c92fb_7d2f8cf91ed32a81b707a926a16a71108cd85aad,2,13,10,0
commons-lang,c4f58e076fa35af23e441c6f0b53cd07596c92fb_df1653a8490feba4a21ad8aade5c960b402c3c7a,3,16,4,1
commons-lang,f8707dbbe72d70357bbd35e5ee3cb6dbdfb346d1_8de71ae52958ae70fe651b7327319c9beecd9b84,2,6,5,0
commons-lang,4cd27dd7fa14547fc8ff3d01531e99fe36b04574_06588334eb63b0e0367bed4771d0167b86ded653,2,3,2,0
commons-lang,4cd27dd7fa14547fc8ff3d01531e99fe36b04574_414ee8049309976915ce68a6c3d210f6ce173ac5,3,13,11,1
commons-lang,4cd27dd7fa14547fc8ff3d01531e99fe36b04574_3b2dfcafe31cc8eb0612ce223bdec77c842c0a89,4,15,3,2
commons-lang,414ee8049309976915ce68a6c3d210f6ce173ac5_3b2dfcafe31cc8eb0612ce223bdec77c842c0a89,2,4,3,0
commons-lang,414ee8049309976915ce68a6c3d210f6ce173ac5_1f3866ae41b20447f4afb996c1cd76f90942d22d,3,6,2,0
commons-lang,414ee8049309976915ce68a6c3d210f6ce173ac5_767abda852b80cfa9922dee3185c6b647d1ab943,4,7,3,2
commons-lang,1f3866ae41b20447f4afb996c1cd76f90942d22d_767abda852b80cfa9922dee3185c6b647d1ab943,2,4,3,0
commons-lang,1f3866ae41b20447f4afb996c1cd76f90942d22d_5d1313c32431729434be4a1c98fc8b4213c3d200,3,4,0,0
commons-lang,9b32d00cce4d338db2412431ac1ea3fdac488ad8_732fe8b82f23bb6ff53da4666e609acd5ccb1c95,2,2,2,1
commons-lang,9b32d00cce4d338db2412431ac1ea3fdac488ad8_db0c2772081d3404087ec78670e6224f6671500a,3,13,11,1
commons-lang,9b32d00cce4d338db2412431ac1ea3fdac488ad8_ca2ac1593a20ae3a5894b901454d3599e0d759f8,4,28,15,1
commons-lang,db0c2772081d3404087ec78670e6224f6671500a_ca2ac1593a20ae3a5894b901454d3599e0d759f8,2,16,15,0
commons-lang,db0c2772081d3404087ec78670e6224f6671500a_5ef9115753f44236ca5185daee6dee77ff73db97,3,51,40,5
commons-lang,db0c2772081d3404087ec78670e6224f6671500a_ed1448b201f3a5729976e1b44496d20081248f78,4,52,3,7
commons-lang,5ef9115753f44236ca5185daee6dee77ff73db97_ed1448b201f3a5729976e1b44496d20081248f78,2,5,3,1
commons-lang,5ef9115753f44236ca5185daee6dee77ff73db97_519d74802c297ec6f4f274d8e5c6586f2b8733ab,3,13,8,1
commons-lang,5ef9115753f44236ca5185daee6dee77ff73db97_a81f0ad75dc8b715897555f6cbae1f53bc3560df,4,14,5,5
commons-lang,519d74802c297ec6f4f274d8e5c6586f2b8733ab_a81f0ad75dc8b715897555f6cbae1f53bc3560df,2,8,5,4
commons-lang,519d74802c297ec6f4f274d8e5c6586f2b8733ab_d6525dffd2557ff1512c4729dd113e1a6dd2ec0a,3,121,121,8
commons-lang,519d74802c297ec6f4f274d8e5c6586f2b8733ab_4af8bf416b65a0c292ccc9237241d9a6b5d6497a,4,122,3,10
commons-lang,d6525dffd2557ff1512c4729dd113e1a6dd2ec0a_4af8bf416b65a0c292ccc9237241d9a6b5d6497a,2,120,3,2
commons-lang,d6525dffd2557ff1512c4729dd113e1a6dd2ec0a_35cccea8b90a1a7128cec9b001ce01ac36707ad3,3,124,7,4
commons-lang,d6525dffd2557ff1512c4729dd113e1a6dd2ec0a_c972344e82e6628cb304c8719b3f0f8402b2d5dc,4,124,4,7
commons-lang,35cccea8b90a1a7128cec9b001ce01ac36707ad3_c972344e82e6628cb304c8719b3f0f8402b2d5dc,2,5,4,0
commons-lang,35cccea8b90a1a7128cec9b001ce01ac36707ad3_5f41ad155cab90d9969502e8ed075ac69d09a108,3,5,2,2
commons-lang,a7647c214b5b20918f8933da3599b0abf0690305_34918ebe73b0e0e605d05cd805054f89c003862b,2,3,2,0
commons-lang,51c87e0c9545df8aedf37f32b17a43900ebcc2b2_54f38ae85c74d497f29eda1776260ea224dc1d75,2,2,2,1
commons-lang,51c87e0c9545df8aedf37f32b17a43900ebcc2b2_bd492c1a804b76399bd566308a8dba5586c161ea,3,4,3,2
commons-lang,51c87e0c9545df8aedf37f32b17a43900ebcc2b2_861034ca9f3e50e169e049fbcff79d17931102e9,4,17,14,3
commons-lang,bd492c1a804b76399bd566308a8dba5586c161ea_861034ca9f3e50e169e049fbcff79d17931102e9,2,15,14,1
commons-lang,bd492c1a804b76399bd566308a8dba5586c161ea_07b3983ba62873f5207a853a1c79af1d273495d0,3,17,2,1
commons-lang,bd492c1a804b76399bd566308a8dba5586c161ea_85e7420255159339e91d36fc557b4fbe81f5b368,4,17,1,2
commons-lang,07b3983ba62873f5207a853a1c79af1d273495d0_85e7420255159339e91d36fc557b4fbe81f5b368,2,1,1,1
commons-lang,07b3983ba62873f5207a853a1c79af1d273495d0_32bc9d906dd6fa0cfc369846c2bdfcaca3814188,3,3,3,1
commons-lang,07b3983ba62873f5207a853a1c79af1d273495d0_7891f8eaa09cbe1aac3ff7297614d27b755a3fbf,4,4,2,2
commons-lang,32bc9d906dd6fa0cfc369846c2bdfcaca3814188_7891f8eaa09cbe1aac3ff7297614d27b755a3fbf,2,3,2,1
commons-lang,32bc9d906dd6fa0cfc369846c2bdfcaca3814188_d51f58ec0488e67f4054dfeaab0f8270643280a2,3,7,4,1
commons-lang,32bc9d906dd6fa0cfc369846c2bdfcaca3814188_19d53c6033939393fbcb08d90415ff63ae3dfe27,4,9,2,1
commons-lang,d51f58ec0488e67f4054dfeaab0f8270643280a2_19d53c6033939393fbcb08d90415ff63ae3dfe27,2,4,2,0
commons-lang,d51f58ec0488e67f4054dfeaab0f8270643280a2_2d84539925db14bf41aff0236348ac752e9da1cb,3,7,3,0
commons-lang,d51f58ec0488e67f4054dfeaab0f8270643280a2_3fce71c9c1e59a4b555ac4591b0cfa35ddc94e27,4,24,19,2
commons-lang,2d84539925db14bf41aff0236348ac752e9da1cb_3fce71c9c1e59a4b555ac4591b0cfa35ddc94e27,2,19,19,1
commons-lang,d47dd98f69831aa32ebc2b57786d561785f03d98_d7f5013886304fe8cbc8054e55b053bd586d282a,2,13,13,6
commons-lang,d47dd98f69831aa32ebc2b57786d561785f03d98_984f7b63fd6b36a93a3093edd024325a9be43019,3,13,1,7
commons-lang,145240583f5d7a53b3869fef2f9c448e05cdf672_45c255782cf42427eac60f1b190151f2c4bad059,2,2,2,0
commons-lang,5b2078f7f2cec091e9cd6a7243a21ce6a15e7ad7_304acb102cf134574c0b7ed1de5f61a818c6a087,2,2,1,0
commons-lang,5b2078f7f2cec091e9cd6a7243a21ce6a15e7ad7_483c457a7001ae512db05da8188e85b9b80c0227,3,3,3,2
commons-lang,1ef60b8b86dff677ec6c98cf26f61963ecd55fae_e7fe9788f6a70ab349e0834f719be6c9c5f0a116,2,3,2,0
commons-lang,7e14cd00e356b0516c100e29312d0391c430e287_8d6fe8ac60b0abdd2ce23364407a9060459c69cb,2,4,2,1
commons-lang,7e14cd00e356b0516c100e29312d0391c430e287_8de118be851cf8d52c2928ef66badeebae3e7a65,3,6,3,1
commons-lang,70e5580cdcaad6a24c07ddf0e4ff120260436924_b0bb16afecebe9b98188ce2fa7243d7ad24d8f22,2,12,11,0
commons-lang,81da9efdadbed13c11c78ad3d9289f6f722aab4f_adfa477a76e3e7bf58eb4f72e86b50ec6e87f45d,2,55,55,1
commons-lang,f7e0805caa9315fc349972b1f9211d4be321fa6d_130e515cc06c3cbe1b7f30d190ca7a69db891bb5,2,6,6,0
commons-lang,46db26e48e08d0ba8b75b1599587a1cd55171a8a_b6f7a8a8be57c9525c59e9f21e958e76cee0dbaf,2,2,2,0
commons-lang,ab1c164352e4a5849130d864c129eace94142bd6_cfd18564a338cb90b4fc8f494a750fcee3312c87,2,2,2,0
commons-lang,ab1c164352e4a5849130d864c129eace94142bd6_29a7fd5e735ab0fb3c4196a24e977a643eedc004,3,4,3,1
commons-lang,74b2da45f5479cfb7a533a997a72d4f7e41bddf5_4bdc5d864104f29b4ebfe0105b75002db9f58f07,2,5,5,0
commons-lang,c9175aaa7b516a69ae8038d4ce1a31d9ad867bba_12bafe73cd84e4e76b1db2392746bff9a57fd412,2,14,14,0
commons-lang,12bafe73cd84e4e76b1db2392746bff9a57fd412_054f5be61a640f051c856dbb0f21f6efde7fe3bc,2,4,3,0
commons-lang,33ebcc370048d0034bcc21a7175815e35d6ec6c2_9dfbbdd2baf3aefa1933a2af68aef8de8cc291c4,2,8,8,1
commons-lang,33ebcc370048d0034bcc21a7175815e35d6ec6c2_ba7e2dba60d01d89499f90f93bdaa7fa5dfd93bb,3,10,3,1
commons-lang,33ebcc370048d0034bcc21a7175815e35d6ec6c2_1ae0a0ac3558ea73880b4573c980c63945b22242,4,14,5,2
commons-lang,ba7e2dba60d01d89499f90f93bdaa7fa5dfd93bb_1ae0a0ac3558ea73880b4573c980c63945b22242,2,6,5,0
commons-lang,ba7e2dba60d01d89499f90f93bdaa7fa5dfd93bb_af3f6fe79eee49dca1d0746db05da1eec7b717f5,3,7,2,1
commons-lang,ba7e2dba60d01d89499f90f93bdaa7fa5dfd93bb_f1e779afdded6db26bb42419a68aeee0411d4639,4,7,2,2
commons-lang,af3f6fe79eee49dca1d0746db05da1eec7b717f5_f1e779afdded6db26bb42419a68aeee0411d4639,2,2,2,0
commons-lang,af3f6fe79eee49dca1d0746db05da1eec7b717f5_4240ed9698d749cdfb64bbc0023ba7f452526621,3,4,3,1
commons-lang,df8faeecab407efe9687adce3f52d362970c63f0_1f3f516ee64fd125090fb3026b02a5b50c28502b,2,4,2,1
commons-lang,df8faeecab407efe9687adce3f52d362970c63f0_f463039154e6ab4188b0859d9214a07cad0e0a5e,3,9,5,1
commons-lang,df8faeecab407efe9687adce3f52d362970c63f0_4cba1dc5c0cb196ef2feb58246c15da61ff159ea,4,17,9,2
commons-lang,f463039154e6ab4188b0859d9214a07cad0e0a5e_4cba1dc5c0cb196ef2feb58246c15da61ff159ea,2,10,9,0
commons-lang,f463039154e6ab4188b0859d9214a07cad0e0a5e_2b3de2ce0c94cb59a7458706a5d365e9f7422242,3,21,12,1
commons-lang,55ee6ffe7c08154f07b8973bfa3fe170817aa759_1dd28cecd12df2bda5636e977acc96094cc7a217,2,5,1,0
commons-lang,55ee6ffe7c08154f07b8973bfa3fe170817aa759_48b3b2db1f1fa5ba90d7d7783ad1a494c245a318,3,20,19,4
commons-lang,55ee6ffe7c08154f07b8973bfa3fe170817aa759_35349cf6ab3099592fa49b4e0e25df53d1a635c6,4,24,4,4
commons-lang,48b3b2db1f1fa5ba90d7d7783ad1a494c245a318_35349cf6ab3099592fa49b4e0e25df53d1a635c6,2,23,4,0
commons-lang,48b3b2db1f1fa5ba90d7d7783ad1a494c245a318_3fb82d72c5f8f2011bb2feff275a787a650afb70,3,41,23,5
commons-lang,8e5637c1df026b26eb5758974ec544993b2ebd6d_8c5b40b65a3852973a7b422be16471ad307d0210,2,23,23,0
commons-lang,8c5b40b65a3852973a7b422be16471ad307d0210_24f6517c9d5c1293f0c1209b7b44b6eeaa6ebee2,2,12,12,0
commons-lang,a87ffd8a942cdabe0d0171ba5efbe0f2be5b0914_41f88e86683d48991dcb7545d6c0c2cfdf9f83c7,2,0,0,0
commons-lang,c40d8537812abf88a5e767eebc8c366c4cb5d389_d00faeb231e3ac17ceb53ec93e966d8d6f14ad3d,2,2,2,2
commons-lang,c40d8537812abf88a5e767eebc8c366c4cb5d389_1ca4b799a21b6484ada1754b5a7918a98b0dbbc0,3,4,2,2
commons-lang,c40d8537812abf88a5e767eebc8c366c4cb5d389_46356183872f2cba5e340993c6d85597a4f3cdbb,4,5,4,3
commons-lang,1ca4b799a21b6484ada1754b5a7918a98b0dbbc0_46356183872f2cba5e340993c6d85597a4f3cdbb,2,5,4,0
commons-lang,1ca4b799a21b6484ada1754b5a7918a98b0dbbc0_b42a1b8a5db52b97a33e9c4b67112899d215def0,3,5,0,0
commons-lang,a0d785f70dda258777310320cc24496c4dbe3dbb_fcb514119cd92c808239b6f341c0f8eafd6c49fb,2,11,11,0
commons-lang,27c675dcab7f0c29b7d7cd239e7cc118d692b1d4_098057d9da35269b1ac4de725f293ea023e02b77,2,2,2,0
commons-lang,37c64d79859ce97064cbfb28098017da88db117a_d3931874702f875d6af3088d719da58a3c16e710,2,4,4,4
commons-lang,37c64d79859ce97064cbfb28098017da88db117a_5e34fd7267ce62be1387ac39dab32509445f47be,3,4,3,4
commons-lang,37c64d79859ce97064cbfb28098017da88db117a_62d9b04b10a36ccc76981d33e886f0e88ce25791,4,6,3,4
commons-lang,5e34fd7267ce62be1387ac39dab32509445f47be_62d9b04b10a36ccc76981d33e886f0e88ce25791,2,4,3,0
commons-lang,5e34fd7267ce62be1387ac39dab32509445f47be_e9195c87cd194498f59b1b4264c898d0b68c7a1e,3,8,5,1
commons-lang,5e34fd7267ce62be1387ac39dab32509445f47be_171fd966f06e64e287eff9c24b1a989113a24b8a,4,9,3,3
commons-lang,e9195c87cd194498f59b1b4264c898d0b68c7a1e_171fd966f06e64e287eff9c24b1a989113a24b8a,2,4,3,1
commons-lang,e9195c87cd194498f59b1b4264c898d0b68c7a1e_a28e7f6e47ddf388e36618ed28d5476a12abb412,3,4,2,2
commons-lang,2e5785f67c9768116ee824e073837be5c3324ffd_2007b8efda07f0928279091f136bf0fb2732cd7d,2,18,18,1
commons-lang,2007b8efda07f0928279091f136bf0fb2732cd7d_8d263e6d70878041347b6dddf1205409b294a943,2,26,25,0
commons-lang,2007b8efda07f0928279091f136bf0fb2732cd7d_8dac17b58d39025cf764acb8c784f3d9aa587850,3,27,1,0
commons-lang,2007b8efda07f0928279091f136bf0fb2732cd7d_0f3d2a3fb6d3d9b111e2820eceed46d077577533,4,27,2,2
commons-lang,8dac17b58d39025cf764acb8c784f3d9aa587850_0f3d2a3fb6d3d9b111e2820eceed46d077577533,2,2,2,1
commons-lang,8dac17b58d39025cf764acb8c784f3d9aa587850_0172e8b32df52cbd2399fc62e32df05629d9ae2f,3,9,9,2
commons-lang,b277b23e7996e4c7db0b924a3e626a65a52cf75b_36d1305294f592bcd15f09c85900816b1470b6cd,2,24,24,1
commons-lang,17ed542947154e7939357606604710ddc594f231_b1686009b5494119575d43525b0829162ab79853,2,0,0,0
commons-lang,17ed542947154e7939357606604710ddc594f231_5b94b6c42da593393cc54482b272fc79786abe52,3,0,0,0
commons-lang,17ed542947154e7939357606604710ddc594f231_72be39f4facb4a5758b9f646309328b764216da3,4,1,1,0
commons-lang,5b94b6c42da593393cc54482b272fc79786abe52_72be39f4facb4a5758b9f646309328b764216da3,2,1,1,0
commons-lang,2792a4873abe2dc4cc7245bb5971afe9e5e954df_facc84fdaa1f1b0d174a0a4f0ad2b03510919290,2,13,12,0
commons-lang,2792a4873abe2dc4cc7245bb5971afe9e5e954df_650f78826a520dfa02288ac34671ba0f635d41bf,3,13,1,1
commons-lang,2792a4873abe2dc4cc7245bb5971afe9e5e954df_861a171b301ddff5f725fac24b322fb93f6baa85,4,14,2,1
commons-lang,650f78826a520dfa02288ac34671ba0f635d41bf_861a171b301ddff5f725fac24b322fb93f6baa85,2,2,2,1
commons-lang,650f78826a520dfa02288ac34671ba0f635d41bf_1b7661f386a779dfdf2f13f68ddfec1fa2733ca1,3,2,1,1
commons-lang,650f78826a520dfa02288ac34671ba0f635d41bf_997f6505f3a009e387334cac8bef695fef9b654b,4,6,5,1
commons-lang,1b7661f386a779dfdf2f13f68ddfec1fa2733ca1_997f6505f3a009e387334cac8bef695fef9b654b,2,5,5,1
commons-lang,1b7661f386a779dfdf2f13f68ddfec1fa2733ca1_d663793c5bfebb9f26275cb3500c31daed949bdb,3,6,1,1
commons-lang,1b7661f386a779dfdf2f13f68ddfec1fa2733ca1_6f799cf8a9e05380760cec6d95e3e2fcbf133924,4,6,2,2
commons-lang,d663793c5bfebb9f26275cb3500c31daed949bdb_6f799cf8a9e05380760cec6d95e3e2fcbf133924,2,2,2,1
commons-lang,d663793c5bfebb9f26275cb3500c31daed949bdb_e8aca5508220e121ad981010f46eefeac3b3416f,3,3,2,2
commons-lang,d663793c5bfebb9f26275cb3500c31daed949bdb_04a8618e203df33d3e1fc4b75391f64be6ec32c5,4,3,1,2
commons-lang,e8aca5508220e121ad981010f46eefeac3b3416f_04a8618e203df33d3e1fc4b75391f64be6ec32c5,2,2,1,0
commons-lang,e8aca5508220e121ad981010f46eefeac3b3416f_72849b67b0d54edafdd23ef714978a18d5165290,3,2,0,0
commons-lang,e8aca5508220e121ad981010f46eefeac3b3416f_c40846ec9c5972012e998890f9b82f7d521f3244,4,5,4,1
commons-lang,72849b67b0d54edafdd23ef714978a18d5165290_c40846ec9c5972012e998890f9b82f7d521f3244,2,4,4,0
commons-lang,72849b67b0d54edafdd23ef714978a18d5165290_9a554c087e66955c2f3fc4b6f9309ddb1ae18083,3,9,6,1
commons-lang,72849b67b0d54edafdd23ef714978a18d5165290_61338c75c585f8142ff80c05bac72c1e9c69fd98,4,10,3,3
commons-lang,9a554c087e66955c2f3fc4b6f9309ddb1ae18083_61338c75c585f8142ff80c05bac72c1e9c69fd98,2,4,3,0
commons-lang,9a554c087e66955c2f3fc4b6f9309ddb1ae18083_022834b7aad35067ace5f03af6777f9c14dc3ef5,3,5,1,0
commons-lang,9a554c087e66955c2f3fc4b6f9309ddb1ae18083_eb086b2448a5e45aef0e6228eb3680e9f4e89deb,4,6,2,1
commons-lang,022834b7aad35067ace5f03af6777f9c14dc3ef5_eb086b2448a5e45aef0e6228eb3680e9f4e89deb,2,2,2,0
commons-lang,1158854af0b9cf8e9b824ab93dda455ca2b60378_09ad5f34c5dc0ed02abf5bcd1a312e1551aef5ac,2,1,0,0
commons-lang,1158854af0b9cf8e9b824ab93dda455ca2b60378_97fae4de0954121af6d92279a068edb9fd6fcc3d,3,1,0,0
commons-lang,616ec32f92ec47b37f361b38b47ce7c0516469f5_c952cd0b17f6bb3ba277b534099a8f5910a1fa2d,2,2,2,0
commons-lang,616ec32f92ec47b37f361b38b47ce7c0516469f5_f5da754ec40f8a8d9874c57b71eb5c3b6280a4ba,3,3,1,0
commons-lang,616ec32f92ec47b37f361b38b47ce7c0516469f5_fe47659cff2f16d2bb51d0cc8f27cce6d331cbde,4,6,3,0
commons-lang,f5da754ec40f8a8d9874c57b71eb5c3b6280a4ba_fe47659cff2f16d2bb51d0cc8f27cce6d331cbde,2,3,3,0
commons-lang,f37f0b06b7549cd5b4a7d8cf9d70677f494a723d_3663d98a6580a3f34afe4a80f1ac1e66921558cd,2,3,2,0
commons-lang,5df1cbf69cfe5e5b413298245c2966fa042e50de_2538629ed2c415e76310e85abdbc6f4377e87c7a,2,3,2,0
commons-lang,5df1cbf69cfe5e5b413298245c2966fa042e50de_58fc7702c6d94c864c9580326da53982abdc1576,3,7,6,2
commons-lang,f152a37a5ef8d9e3af5ef8de96fdfa5948805423_aa63078a6842c23d816f189e13e6a5acec6b61b5,2,5,4,0
commons-lang,0a3e36f83e99b86509c53025dbe321849da7e303_05121ddadb515b4f03f0e992914095eb03a0f199,2,156,156,1
commons-lang,0a3e36f83e99b86509c53025dbe321849da7e303_6b3812db629a3d3ebe6bf33be7a50958ec034532,3,182,34,8
commons-lang,0a3e36f83e99b86509c53025dbe321849da7e303_4ffb5b670195e96dd6bc5922976cd8d894e4fd29,4,182,3,10
commons-lang,6b3812db629a3d3ebe6bf33be7a50958ec034532_4ffb5b670195e96dd6bc5922976cd8d894e4fd29,2,5,3,0
commons-lang,dc10cbb88ef734d1a90ea004eb5a1c2162bfe310_adb143e730674a1e645be647f8b5ecb3ba278ef1,2,8,7,0
commons-lang,458047448497319460650a6e7d5f0d2120c107c5_08b60fee27b199cb647993e221dda9215bc5fee2,2,4,3,0
commons-lang,458047448497319460650a6e7d5f0d2120c107c5_5061219c029664214229a3f646e7f1e6c4471158,3,5,4,3
commons-lang,458047448497319460650a6e7d5f0d2120c107c5_e07ed77bcb4c9d665d8c48e5820f0bb7e3e89a5b,4,5,2,4
commons-lang,5061219c029664214229a3f646e7f1e6c4471158_e07ed77bcb4c9d665d8c48e5820f0bb7e3e89a5b,2,4,2,1
commons-lang,5061219c029664214229a3f646e7f1e6c4471158_03cc91fce7686403b85bb05a5e242dae00c6a326,3,5,2,2
commons-lang,5061219c029664214229a3f646e7f1e6c4471158_d598417506ccc4c7c217ff77ef3629b0f452129b,4,27,22,2
commons-lang,03cc91fce7686403b85bb05a5e242dae00c6a326_d598417506ccc4c7c217ff77ef3629b0f452129b,2,23,22,0
commons-lang,d598417506ccc4c7c217ff77ef3629b0f452129b_687722956c572c43769871b56987dc2a6f8ab8b9,2,23,22,0
commons-lang,d598417506ccc4c7c217ff77ef3629b0f452129b_db71a39c13bedfca98195f53b5971b08bc833e19,3,23,2,2
commons-lang,c99e048999017a21052a2e772a4959f3e653afcc_930415b301ff83b76e404fd108e6258e7081a86b,2,32,32,1
commons-lang,c99e048999017a21052a2e772a4959f3e653afcc_c186f01f67ac16445946ec9ef3837fcba973974b,3,33,6,6
commons-lang,c99e048999017a21052a2e772a4959f3e653afcc_b665062942ea9f14f766640c10a8d482e0e15701,4,38,9,7
commons-lang,c186f01f67ac16445946ec9ef3837fcba973974b_b665062942ea9f14f766640c10a8d482e0e15701,2,9,9,1
commons-lang,823fa853932927e32f3c274bee23396966c08fe7_14742cd0d1c0aa4a43088c2b1b8be1b34ace55c3,2,2,2,1
commons-lang,823fa853932927e32f3c274bee23396966c08fe7_abe191ec5e54a86cd5d044f6d70d000825e2be5d,3,27,25,1
commons-lang,823fa853932927e32f3c274bee23396966c08fe7_f08f203b92fae7018df069398b3c5f4ab773b62a,4,27,2,2
commons-lang,abe191ec5e54a86cd5d044f6d70d000825e2be5d_f08f203b92fae7018df069398b3c5f4ab773b62a,2,3,2,0
commons-lang,abe191ec5e54a86cd5d044f6d70d000825e2be5d_88f3909b4e00cd8d1ec3e367fd5df3929d112487,3,5,4,2
commons-lang,dcad2458215fff81e6d5aadd6e0c90a0be34e82d_d312f13e7e824f76ead0bd712f934682dec8a64f,2,0,0,0
commons-lang,dcad2458215fff81e6d5aadd6e0c90a0be34e82d_3fd097a581beb86afcd6107288384cf73c2df72b,3,0,0,0
commons-lang,dcad2458215fff81e6d5aadd6e0c90a0be34e82d_016298dd08edf8b094085ee775e4eccf0dce4c3c,4,0,0,0
commons-lang,3fd097a581beb86afcd6107288384cf73c2df72b_016298dd08edf8b094085ee775e4eccf0dce4c3c,2,0,0,0
commons-lang,3fd097a581beb86afcd6107288384cf73c2df72b_c3919b7585fcd8210623d96367f30fe538d97f9d,3,0,0,0
commons-lang,3fd097a581beb86afcd6107288384cf73c2df72b_b510edd5fb490e5f3d56345467eafaa44f5bde68,4,0,0,0
commons-lang,c3919b7585fcd8210623d96367f30fe538d97f9d_b510edd5fb490e5f3d56345467eafaa44f5bde68,2,0,0,0
