0603aef594fa60126c2d45f2ab164eee39f7b44c_006fca88e86bd6f650d4d021d2ff3573a572827d,2,0.5697674418604651,0.3546511627906977,8.852383464574814
32f3ff3235ebc6e94b029cef26ae6dea97982cc5_def3a5f63457a8556709000362abd2685b716f45,2,0.5151515151515151,0.2727272727272727,1.1935783699154854
32f3ff3235ebc6e94b029cef26ae6dea97982cc5_5f377c545345cfe9ca97306fec01a191711c5991,3,0.4628099173553719,0.40312213039485767,4398.305563107133
1506b78c6b74101f7d7e5f6dc370e271a06e0b54_fd1c70324a56a476943012d4b3f8c42b31eeee62,2,0.41782553729456384,0.3693109987357775,2971.882548071444
a981e54a1b318bf0fbb96f7db842904da771ec31_f142a95b57f0eeb1b51f94ccef4c127b59b50289,2,0.46996466431095407,0.40371024734982336,102.64085879921913
93f0804ec277686fb32f7ac46f10a2d6e3d7dc7d_3f27a2b276e94d6a7029133c85f0ac694187eb66,1,0.5813953488372093,0.47674418604651164,8.780415169894695
93f0804ec277686fb32f7ac46f10a2d6e3d7dc7d_b0ce240871d3c358c779d79108d06f4efff4eae4,2,0.3074866310160428,0.23054070112893643,232.01456855237484
93f0804ec277686fb32f7ac46f10a2d6e3d7dc7d_818d2e89a44e5ba105656360beebe8786ab70e2a,3,0.37317073170731707,0.30352303523035234,277.0756834298372
b0ce240871d3c358c779d79108d06f4efff4eae4_818d2e89a44e5ba105656360beebe8786ab70e2a,2,0.367003367003367,0.2615039281705948,146.91515684127808
b0ce240871d3c358c779d79108d06f4efff4eae4_45c66cd5bd2c9b47a342b12e9b5b65784e726051,3,0.6697819314641744,0.587227414330218,149.150950409472
9800f287d158e2dc40594698ddce8d486d292873_cb0c61e7caf99be3db763c8b33b1066582b536af,2,0.4583333333333333,0.38095238095238093,48.374516025185585
b6b8ac722cc747cefb69f68733493901cf2e4ac7_5dbb0ce3e919f0db22f38a343e4b51ac2b67b5a7,1,0.40540540540540543,0.25675675675675674,24.814618177711964
3ce16bc3e7f37bf4031a64696bd27ec943547e0e_a40957d41f35baa19c357600a435a93986dab578,2,0.5365853658536586,0.3821138211382114,32.45823312550783
e99dc1595126b5a406c0ddafb3bf3b7547db5e47_7c246adf18862e1091834695d5be10895aa2d38e,2,0.559322033898305,0.41242937853107337,3.8886350840330124
e99dc1595126b5a406c0ddafb3bf3b7547db5e47_9e304b8d2dcee861179311b34a6727b9a02e1683,3,0.42857142857142855,0.23809523809523805,5.4625426679849625
e99dc1595126b5a406c0ddafb3bf3b7547db5e47_bea03ce29d97bfc73414026d2b7e823b3cbaa323,3,0.42857142857142855,0.23809523809523805,5.451614812016487
9e304b8d2dcee861179311b34a6727b9a02e1683_2512b2cbfe065a5f278fc96d463d800f1bf0a642,1,1.0,nan,0.5619964450597763
9e304b8d2dcee861179311b34a6727b9a02e1683_300f4dcd0b94a76ddc6145ca6e1e780ee418223d,2,0.5625,0.45312499999999994,5.873938642442226
2512b2cbfe065a5f278fc96d463d800f1bf0a642_300f4dcd0b94a76ddc6145ca6e1e780ee418223d,2,0.44,0.32799999999999996,12.535620406270027
2512b2cbfe065a5f278fc96d463d800f1bf0a642_20871926bc62c5f4be782ce6b9864f8cb2f22633,3,0.4491525423728814,0.33898305084745767,17.565264090895653
2512b2cbfe065a5f278fc96d463d800f1bf0a642_3ed4cc3a025327f90b401f43e729cb4c9127367d,4,0.46766169154228854,0.40111940298507465,189.92020247131586
20871926bc62c5f4be782ce6b9864f8cb2f22633_3ed4cc3a025327f90b401f43e729cb4c9127367d,2,0.5189873417721519,0.39873417721518983,110.21278917044401
20871926bc62c5f4be782ce6b9864f8cb2f22633_035c74bc185eed33e483a1743e01fa52d0de58d5,4,0.4070146818923328,0.34112742432481424,1775.9519908875227
302553ddc609cbc067cc9cb47512aa1e953b6c4b_035c74bc185eed33e483a1743e01fa52d0de58d5,2,0.3644067796610169,0.2584745762711864,16.26601830869913
343b1206ff2a24dc1285fb971a5fb2826ffdaea6_d195200972e385713c449abc9d35da6b90a3297d,2,0.3737024221453287,0.29541522491349487,161.7857385277748
343b1206ff2a24dc1285fb971a5fb2826ffdaea6_d48fae2ad7cf74134a0c788d91b6668197655a89,2,0.370242214532872,0.291522491349481,157.29285680502653
343b1206ff2a24dc1285fb971a5fb2826ffdaea6_73721dd55db45f35af9f67e6dcc443b3f2f24a53,2,0.356401384083045,0.27595155709342567,157.50531166046858
d48fae2ad7cf74134a0c788d91b6668197655a89_d25f73fcd441718fb8fbcf1fd85f161e12bb3d8f,2,0.38461538461538464,0.28205128205128205,14.844743683934212
b4255e6d071dc8d48bfc51037cecb29097b9a49d_e3165ba2e0d0c47d9073dbd295d5fe3fa7f67432,2,0.40021130480718436,0.3771425088382299,113666.6064138934
b4255e6d071dc8d48bfc51037cecb29097b9a49d_f01f5b966f0c12b575182efcd59da8463ed8a81d,3,0.40707497360084477,0.38427016489318494,113789.90076675266
